Ticker,Name
DECANBRG,DECCAN BEARINGS LTD.
GRAUWEIL,GRAUER &amp; WEIL (INDIA) LTD.-$
GAJRA,GAJRA BEVEL GEARS LTD.-$
GUJAUTO,GUJARAT AUTOMOTIVE GEARS LTD.
GABRIEL,GABRIEL INDIA LTD.-$
HERCULES,HERCULES HOISTS LTD.
HINDEVER,HINDUSTAN EVEREST TOOLS LTD.
IFBIND,IFB INDUSTRIES LTD.
SINGER,SINGER INDIA LTD.
INTLCOMBQ,INTERNATIONAL COMBUSTION (INDIA) LTD.
FMGOETZE,FEDERAL-MOGUL GOETZE (INDIA) LTD.
JOSTS,JOST'S ENGINEERING CO.LTD.
FAGBEARING,FAG BEARINGS INDIA LTD.
MPCOSEMB,MIPCO SEAMLESS RINGS (GUJARAT) LTD.
RANEHOLDIN,RANE HOLDINGS LTD.
ROLCOEN,ROLCON ENGINEERING CO.LTD.
REILELEC,REIL ELECTRICALS INDIA LTD.
SNL,SNL BEARINGS LTD.
JAIPAN,JAIPAN INDUSTRIES LTD.
MANCREDIT,MANGAL CREDIT AND FINCORP LTD.
TRF,TRF LTD.-$
WPIL,WPIL LTD.
KENNAMET,KENNAMETAL INDIA LTD.-$
HINDHARD,HINDUSTAN HARDY SPICER LTD.
TRITONV,TRITON VALVES LTD.
HINDUJAFO,HINDUJA FOUNDRIES LTD.-$
SUDAI,SUDAL INDUSTRIES LTD.
JRIIIL,JRI Industries &amp; Infrastructure Limited
PRAKASH,PRAKASH INDUSTRIES LTD.
HARME,HARIYANA METALS LTD.
BHRKALM,BHORUKA ALUMINIUM LTD.
ZPRBHSTE,PRABHU STEEL INDUSTRIES LTD.
ARSHIYA,Arshiya Limited
GRINDWELL,GRINDWELL NORTON LTD.-$
LAKPRE,LAKSHMI PRECISION SCREWS LTD.
ANUPMAL,ANUP MALLEABLE LTD.
STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.
PRECTRA,PRECIOUS TRADING &amp; INVESTMENTS LTD.
GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.
ALNATRD,ALNA TRADING &amp; EXPORTS LTD.
PANKAJPIYUS,Pankaj Piyush Trade &amp; Investment Ltd
PARNAXLAB,PARNAX LAB LTD.
INTELLCAP,INTELLIVATE CAPITAL VENTURES LTD.
VYAPAR,VYAPAR INDUSTRIES LTD.
VIVIDHA,VISAGAR POLYTEX LTD.
ASISL,ASIS LOGISTICS LIMITED
ISHWATR,ISHWARSHAKTI HOLDINGS &amp; TRADERS LTD.
TERRAFORM,TERRAFORM MAGNUM LTD.
APIS,APIS INDIA LTD.
ZKHATAUE,KHATAU EXIM LTD.
SRIOMTR,SHREE OM TRADES LTD.
KANANIIND,KANANI INDUSTRIES LTD.
GLXYENT,GALAXY ENTERTAINMENT CORPORATION LTD.-$
ZSARVAMA,SARVAMANGAL MERCANTILE CO.LTD.
ASL,Arihant Superstructures Limited
VIKSHEN,VIKSIT ENGINEERING LTD.
BLISSGVS,BLISS GVS PHARMA LTD.
INEOSSTYRO,INEOS Styrolution India Ltd
ALEMBICLTD,ALEMBIC LTD.
AMNPLST,AMINES &amp; PLASTICIZERS LTD.
ANUHPHR,ANUH PHARMA LTD.
MODISNME,MODISON METALS LTD.-$
ASSAPET,ASSAM PETROCHEMICALS LTD.
BAYERCROP,BAYER CROPSCIENCE LTD.
SASHWAT,Sashwat Technocrats Limited
BORAX,BORAX MORARJI LTD.
CHEMOPH,CHEMO PHARMA LABORATORIES LTD.
CLNINDIA,CLARIANT CHEMICALS (INDIA) LTD.
COROMANDEL,COROMANDEL INTERNATIONAL LTD.
DEEPAKNI,DEEPAK NITRITE LTD.-$
DHARAMSI,DHARAMSI MORARJI CHEMICAL CO.LTD.
DIL,DIL LTD.
GUJCARB,GUJARAT CARBON &amp; INDUSTRIES LTD.
GOCLCORP,GOCL Corporation Ltd-$
JAYCH,JAYSHREE CHEMICALS LTD.
JLMORI,J.L.MORISON (INDIA) LTD.
KANORICHEM,KANORIA CHEMICALS &amp; INDUSTRIES LTD.
KELENRG,KELTECH ENERGIES LTD.
KEMP,KEMP &amp; COMPANY LTD.
NITTAGELA,NITTA GELATIN INDIA LTD.-$
MPAGI,M.P.AGRO INDUSTRIES LTD.
ORIENTCQ,ORIENTAL CARBON &amp; CHEMICALS LTD.-$
PHILIPCARB,PHILLIPS CARBON BLACK LTD.
AMAL,AMAL LTD.
POLYCHEM,POLYCHEM LTD.
SUNASIAN,Sunrise Asian Limited
PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$
GUJCMDS,GUJCHEM DISTILLERS INDIA LTD.
SADHNANIQ,SADHANA NITROCHEM LTD.
SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.
ULTRAMAR,ULTRAMARINE &amp; PIGMENTS LTD.-$
TRANSPEK*,TRANSPEK INDUSTRY LTD.-$
UNICHEMLAB,UNICHEM LABORATORIES LTD.
ZANDUREALT,Zandu Realty Limited
MYSORPETRO,MYSORE PETRO CHEMICALS LTD.-$
ALKYLAMINE,ALKYL AMINES CHEMICALS LTD.-$
TUTIALKA,TUTICORIN ALKALI CHEMICALS &amp; FERTILISERS LTD.
ASTRAZEN,ASTRAZENECA PHARMA INDIA LTD.
PACL,PUNJAB ALKALIES &amp; CHEMICALS LTD.
TANFACIND,TANFAC INDUSTRIES LTD.-$
GUJPETR,GUJARAT PETROSYNTHESE LTD.
SWADEIN,SWADESHI INDUSTRIES LEASING CO.LTD.
MASCH,MASTER CHEMICALS LTD.
SHREEJAL,SHREEJAL INFO HUBS LTD.
GUJTHEM,GUJARAT THEMIS BIOSYN LTD.
CHEMFALKAL,CHEMFAB ALKALIS LTD.
JAYSYN,JAYSYNTH DYESTUFF (INDIA) LTD.
MAKERSL,MAKERS LABORATORIES LTD.-$
CONTCHM,CONTINENTAL CHEMICALS LTD.
JBCHEPHARM,J.B.CHEMICALS &amp; PHARMACEUTICALS LTD.
ADVPETR-B,ADVANCE PETROCHEMICALS LTD.
BBREALTY,B&amp;B Realty Limited
RAJSPTR,RAJASTHAN PETRO SYNTHETICS LTD.
BLUECHIPT,BLUE CHIP TEX INDUSTRIES LTD.
NOBLEXP,NOBLE EXPLOCHEM LTD.-$
JAGAJITIND,JAGATJIT INDUSTRIES LTD.
KESARENT,KESAR ENTERPRISES LTD.-$
TI,TILAKNAGAR INDUSTRIES LTD.-$
OUDHSUG,OUDH SUGAR MILLS LTD.
APTEAML,APTE AMALGAMATIONS LTD.
RAVALSUGAR,RAVALGAON SUGAR FARM LTD.
SAKHTISUG,SAKTHI SUGARS LTD.
WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD.
KHODAY,KHODAY INDIA LTD.-$
IFBAGRO,IFB AGRO INDUSTRIES LTD.
DHARSUGAR,DHARANI SUGARS &amp; CHEMICALS LTD.
THIRUSUGAR,THIRU AROORAN SUGARS LTD.
UBHOLDINGS,UNITED BREWERIES (HOLDINGS) LTD.
KFBL,KOTHARI FERMENTATION &amp; BIOCHEM LTD.
CAPRO,CAPROLACTAM CHEMICALS LTD.
GMBREW,G.M.BREWERIES LTD.
RANASUG,RANA SUGARS LTD.
PICCASUG,PICCADILY SUGAR &amp; ALLIED INDUSTRIES LTD.
GIRDSGA,GIRDHARILAL SUGAR &amp; ALLIED INDUSTRIES LTD.
RIGASUG,RIGA SUGAR COMPANY LTD.-$
SDBL,SOM DISTILLERIES &amp; BREWERIES LTD.
CJGEL,C.J.GELATINE PRODUCTS LTD.
MOUNTSHIQ,MOUNT SHIVALIK INDUSTRIES LTD.-$
AMRITCORP,AMRIT CORP.LTD.-$
ASALCBR,ASSOCIATED ALCOHOLS &amp; BREWERIES LTD.
CORAGRO,COROMANDEL AGRO PRODUCTS &amp; OILS LTD.
FOODSIN,FOODS &amp; INNS LTD.
IVP,IVP LTD.
KLRF,KLRF LTD.
OLYOI,OLYMPIC OIL INDUSTRIES LTD.
MLKFOOD,MILKFOOD LTD.
POLSON,POLSON LTD.
RASOI,RASOI LTD.
RATNAMAGRO,Ratnamani Agro Industries Ltd
SAGRSOY-B,SAGAR SOYA PRODUCTS LTD.
WIPRO,WIPRO LTD.
ORIBEVER,ORIENT BEVERAGES LTD.
DHANUKA,DHANUKA AGRITECH LTD.
TTKHEALTH,TTK HEALTHCARE LTD.-$
SREERAYA,SREE RAYALASEEMA ALKALIES &amp; ALLIED CHEMICALS LTD.
LIMECHM,LIME CHEMICALS LTD.
KANPRPLA,KANPUR PLASTIPACK LTD.
TAINWALCHM,TAINWALA CHEMICALS &amp; PLASTICS (INDIA) LTD.
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS LTD.
KHAICHEM,KHAITAN CHEMICALS &amp; FERTILIZERS LTD.
UNTTEMI,UNITED LEASING &amp; INDUSTRIES LTD.
NOL,NATIONAL OXYGEN LTD.
GILLETTE,GILLETTE INDIA LTD.
WIREFABR,WIRES &amp; FABRIKS (SA) LTD.
ANSALHSG,ANSAL HOUSING &amp; CONSTRUCTION LTD.-$
COMPUPN,COMPUTER POINT LTD.
MCCHRLS-B,MAC CHARLES (INDIA) LTD.
ADDIND,ADDI INDUSTRIES LTD.-$
PIONRINV,PIONEER INVESTCORP LTD.
ASHNOOR,ASHNOOR TEXTILE MILLS LTD.
UNITECH,UNITECH LTD.
VIPIND,V.I.P.INDUSTRIES LTD.-$
DHRUVES,DHRUV ESTATES LTD.
WINSOMEDJ,WINSOME DIAMONDS AND JEWELLERY LTD.
SCHABLON,SCHABLONA INDIA LTD.
FIBERWEB,FIBERWEB (INDIA) LTD.
LKPFIN,LKP Finance Limited
EASTBUILD,EAST BUILDTECH LTD.
MNPLFIN,MANIPAL FINANCE CORPORATION LTD.
BAJAJST,BAJAJ STEEL INDUSTRIES LTD.
KIDUJA,KIDUJA INDIA LTD.
KEYCORP,KEY CORP LTD.
SHIKHARLETR,SHIKHAR LEASING &amp; TRADING LTD.
GUJHOTE,GUJARAT HOTELS LTD.
RAJATH,Rajath Finance Limited
RASRESOR,RAS RESORTS &amp; APART HOTELS LTD.
PARMCOS-B,PARAMOUNT COSMETICS (INDIA) LTD.
JINDHOT,JINDAL HOTELS LTD.
SERIND,SER INDUSTRIES LTD.
JPTRLES,JUPITER INDUSTRIES &amp; LEASING LTD.
SIMMOND,SIMMONDS MARSHALL LTD.
BNALTD,B &amp; A LTD.
LEDOTEA,LEDO TEA CO.LTD.
HAWKINCOOK,HAWKINS COOKERS LTD.-$
WARRENTEA,WARREN TEA LTD.-$
COCHMAL,COCHIN MALABAR ESTATES &amp; INDUSTRIES LTD.
BESTEAST,BEST EASTERN HOTELS LTD.
NEAGI,NEELAMALAI AGRO INDUSTRIES LTD.
ISTLTD,IST LTD.
COSMOFILMS,COSMO FILMS LTD.
DIAMANT,Diamant Infrastructure Limited
NEWMKTADV,NEW MARKETS ADVISORY LTD.
APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD.
NITINALOY,NITIN ALLOYS GLOBAL LTD.
SMIFS,SMIFS CAPITAL MARKETS LTD.
EVERESTIND,EVEREST INDUSTRIES LTD.
GREYCELLS,Greycells Education Limited
MSRINDIA,MSR INDIA LTD.
JOYREALTY,Joy Realty Limited
AYMSYNTEX,AYM Syntex Ltd
BLCISER,BLUE CIRCLE SERVICES LTD.
PANCARBON,PANASONIC CARBON INDIA CO.LTD.-$
FINKURVE,Finkurve Financial Services Ltd
HBLEAS,HB LEASING &amp; FINANCE CO.LTD.
SHRICON,SHRICON INDUSTRIES LTD.
STRLGUA,STERLING GUARANTY &amp; FINANCE LTD.
FRONTCAP,Frontier Capital Ltd
NAVNETEDUL,Navneet Education Limited
KEDIACN,KEDIA CONSTRUCTION CO.LTD.
SATRAPROP,SATRA PROPERTIES (INDIA) LTD.
STEERINTER,STERLING INTERNATIONAL ENTERPRISES LTD.-$
TRANOCE,TRANSOCEANIC PROPERTIES LTD.
AUSOMENT,AuSom Enterprise Limited
THAKRAL,THAKRAL SERVICES (INDIA) LTD.
RUCHINFRA,RUCHI INFRASTRUCTURE LTD.
VJTFEDU,VJTF EDUSERVICES LTD.
VOLLF,VOLTAIRE LEASING &amp; FINANCE LTD.
NETLINK,NETLINK SOLUTIONS (INDIA) LTD.
ZLEENCON,LEENA CONSULTANCY LTD.
LANCORHOL,LANCOR HOLDINGS LTD.
INDINFO,INDIAN INFOTECH &amp; SOFTWARE LTD.
BANASFN,BANAS FINANCE LTD.
VISAKAIND,VISAKA INDUSTRIES LTD.
INFOMEDIA,INFOMEDIA PRESS LTD.
HATHWAYB,HATHWAY BHAWANI CABLETEL &amp; DATACOM LTD.
PRESSMN,Pressman Advertising Limited
GUFICBIO,GUFIC BIOSCIENCES LTD.
PHOTON,PHOTON CAPITAL ADVISORS LTD.
OSWALEA,OSWAL LEASING LTD.
GOVINDRU,GOVIND RUBBER LTD.-$
GRPLTD,GRP LTD.
INDAG,INDAG RUBBER LTD.-$
MMRUBBR-B,MM RUBBER COMPANY LTD.
PTL,PTL ENTERPRISES LTD.-$
TVSSRICHAK,TVS SRICHAKRA LTD.-$
BENARAS,BENARES HOTELS LTD.
BHAGWOX,BHAGWATI OXYGEN LTD.
BOMOXY-B1,BOMBAY OXYGEN CORPORATION LTD.
CRAVATEX,CRAVATEX LTD.
BERGEPAINT,BERGER PAINTS INDIA LTD.
CAPRIHANS,CAPRIHANS INDIA LTD.-$
GRAPHITE,GRAPHITE INDIA LTD.
ITDCEM,ITD CEMENTATION INDIA LTD.
EMPIND,EMPIRE INDUSTRIES LTD.
GRAVISSHO,GRAVISS HOSPITALITY LTD.
GAMMONIND,GAMMON INDIA LTD.
GARWALLROP,GARWARE-WALL ROPES LTD.
GARWAMAR,GARWARE MARINE INDUSTRIES LTD.
GOACARBON,GOA CARBON LTD.-$
HARDCAS,HARDCASTLE &amp; WAUD MFG.CO.LTD.
HINDDORROL,HINDUSTAN DORR-OLIVER LTD.
HEG,HEG LTD.
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.
ZHINDHSG,HINDUSTAN HOUSING CO.LTD.
HIL,HIL LTD.
INDIANCARD,INDIAN CARD CLOTHING CO.LTD.
INTLCONV,INTERNATIONAL CONVEYORS LTD.
JAYSHREETEA,JAY SHREE TEA &amp; INDUSTRIES LTD.
MODRNSH,MODERN SHARES &amp; STOCKBROKERS LTD.
OSEASPR,OSEASPRE CONSULTANTS LTD.
PAPERPROD,Huhtamaki PPL Limited
PREMSYN,PREMIER SYNTHETICS LTD.
RJSHAH,R.J.SHAH &amp; CO.LTD.
SHAHCON,SHAH CONSTRUCTION CO.LTD.
SHALPAINTS,SHALIMAR PAINTS LTD.-$
SINNAR,SINNAR BIDI UDYOG LTD.
HINDMILL,HINDOOSTAN MILLS LTD.
ZSOUTGAS,SOUTHERN GAS LTD.
TECHCON,TECHNOJET CONSULTANTS LTD.
SUPREMEIND,SUPREME INDUSTRIES LTD.
THACKER,THACKER &amp; CO.LTD.
TRADWIN,TRADE WINGS LTD.
VSTIND,VST INDUSTRIES LTD.
SWASTIVI,SWASTI VINAYAKA SYNTHETICS LTD.
MADHUSE,MADHUSUDAN SECURITIES LTD.
YAMNINV,YAMINI INVESTMENTS COMPANY LTD.
ZMILGFIN,MILGRAY FINANCE &amp; INVESTMENT LTD.
ZSUBWAYF,SUBWAY FINANCE &amp; INVESTMENT CO.LTD.
JINDRILL,JINDAL DRILLING &amp; INDUSTRIES LTD.
ZARCOLEA,ARCO LEASING LTD.
KUSUMEL,KUSAM ELECTRICAL INDUSTRIES LTD.
JUMBFNL,JUMBO FINANCE LTD.
APLAYA,Aplaya Creations Ltd
SAKTHIFIN,SAKTHI FINANCE LTD.
DHFL,DEWAN HOUSING FINANCE CORPORATION LTD.
WEIZFIN,WEIZMANN FINCORP LTD.
SATINDLTD,SAT INDUSTRIES LTD.-$
JMDTELEFILM,JMD TELEFILMS INDUSTRIES LTD.
TVOLCON,TIVOLI CONSTRUCTION LTD.
SHIVTEX,SHIVA TEXYARN LTD.
VBDESAI,V.B.DESAI FINANCIAL SERVICES LTD.
QUADRANT,Quadrant Televentures Limited-$
1STCUS,FIRST CUSTODIAN FUND (INDIA) LTD.
KAMANWALA,KAMANWALA HOUSING CONSTRUCTION LTD.
KOTHARIFIN,KOTHARI WORLD FINANCE LTD.
BAJRFIN,BAJRANG FINANCE LTD.
ASYAINFO,Asya Infosoft Limited
WSFIN,WALL STREET FINANCE LTD.
REMITR,REMI SECURITIES LTD.
ANJANIFOODS,Anjani Foods Ltd
HIMALFD,HIMALCHULI FOOD PRODUCTS LTD.
PARSHWANA,PARSHWANATH CORPORATION LTD.
SURYAKR,SURYAKRIPA FINANCE LTD.
MILLENNIUM,Millennium Online Solutions ( India ) Ltd
CANFINHOME,CAN FIN HOMES LTD.
MUNCAPM,MUNOTH CAPITAL MARKET LTD.
IVC,IL&amp;FS INVESTMENT MANAGERS LTD.
SRTRANSFIN,SHRIRAM TRANSPORT FINANCE CO.LTD.
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd
SAGARSYST,SAGAR SYSTECH LTD.
MEFCOM,MEFCOM AGRO INDUSTRIES LTD.
GRUH,GRUH FINANCE LTD.
VLSFINANCE,VLS FINANCE LTD.
INDCEMCAP,INDIA CEMENTS CAPITAL LTD.
ADMANUM,AD-MANUM FINANCE LTD.
MEGLON,MEGLON INFRA-REAL (INDIA) LTD.
MEHIF,MEHTA INTEGRATED FINANCE LTD.
VIDEOIND,VIDEOCON INDUSTRIES LTD.
INTRGLB,INTER GLOBE FINANCE LTD.
DFLINFRA,DFL INFRASTRUCTURE FINANCE LTD.
BALATECGL,BALA TECHNO GLOBAL LTD.
MUNOTHI,MUNOTH INVESTMENTS LTD.
SHRISTI,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.
ATNINTER,ATN INTERNATIONAL LTD.
VAKRANGEE,Vakrangee Limited-$
DHARFIN,DHARANI FINANCE LTD.
RUDRAKSH,RUDRAKSH CAP-TECH LTD.
INDBANK,INDBANK MERCHANT BANKING SERVICES LTD.
VCKCAP,VCK CAPITAL MARKET SERVICES LTD.
BHARAT,BHARAT BHUSHAN SHARE &amp; COMMODITY BROKERS LTD.
CAPITALT,CAPITAL TRUST LTD.
USHAKIRA,USHAKIRAN FINANCE LTD.
VIVOBIOT,VIVO BIO TECH LTD.
VEERHEALTH,Veerhealth Care Limited
PANINDIAC,PAN INDIA CORPORATION LTD.
SAHARAHOUS,SAHARA HOUSINGFINA CORPORATION LTD.
NDASEC,NDA SECURITIES LTD.
SUPRATRE,Supra Trends Limited
GSBFIN,GSB FINANCE LTD.
MORARKFI,MORARKA FINANCE LTD.
MONARCH,Monarch Networth Capital Ltd
PROFINC,PRO FIN CAPITAL SERVICES LTD.
TIMESGTY,TIMES GUARANTY LTD.
SODFC,SOM DATT FINANCE CORPORATION LTD.
SAVFI,SAVANI FINANCIALS LTD.
REGTRUS,REGENCY TRUST LTD.
AVONMORE,Avonmore Capital &amp; Management Services Limited
LIBORDFIN,Libord Finance Ltd
PALSOFT,PALSOFT INFOSYSTEMS LTD.
YASHMGM,YASH MANAGEMENT &amp; SATELLITE LTD.
ARIHCAPM,ARIHANT CAPITAL MARKETS LTD.
BIRSHLEDU,BIRLA SHLOKA EDUTECH LTD.
ISLCONSUL,ISL CONSULTING LTD.
DCMFINSERV,DCM FINANCIAL SERVICES LTD.
JIKIND,JIK INDUSTRIES LTD.
RRFIN,RR FINANCIAL CONSULTANTS LTD.
IMCAP,IM+ Capitals Limited
SAMBHAAV,SAMBHAAV MEDIA LTD.
SANGHCO,SANGHI CORPORATE SERVICES LTD.
WISEC,WISEC GLOBAL LTD.
SUGALDAM,SUGAL &amp; DAMANI SHARE BROKERS LTD.
NETTLINX,NETTLINX LTD.
BGIL,BGIL FILMS &amp; TECHNOLOGIES LTD.
SCANSTL,Scan Steels Limited
GICHSGFIN,GIC HOUSING FINANCE LTD.
IFLPROMOT,IFL PROMOTERS LTD.
MATHEWE,MATHEW EASOW RESEARCH SECURITIES LTD.
WARNER,WARNER MULTIMEDIA LTD.
AJCON,AJCON GLOBAL SERVICES LTD.
CHRTEDCA,CHARTERED CAPITAL &amp; INVESTMENT LTD.
BHAGYFN,BHAGYASHREE LEASING &amp; FINANCE LTD.
STANCAP,STANDARD CAPITAL MARKETS LTD.
PARSHINV,PARSHARTI INVESTMENT LTD.
ACTIONFI,ACTION FINANCIAL SERVICES (INDIA) LTD.
CUBIFIN,CUBICAL FINANCIAL SERVICES LTD.
RELICTEC,RELIC TECHNOLOGIES LTD.
NIMBSPROJ,NIMBUS PROJECTS LTD.
ESCORTSFIN,ESCORTS FINANCE LTD.
CAPMANFI,CAPMAN FINANCIALS LTD.
BALFC,BAID LEASING AND FINANCE CO.LTD.
VIPUL,VIPUL LTD.
KZLFIN,K.Z.LEASING &amp; FINANCE LTD.
TRCFIN,TRC FINANCIAL SERVICES LTD.
PASUFIN,PASUPATI FINCAP LTD.
USHDI,USHDEV INTERNATIONAL LTD.
MEHSECU,MEHTA SECURITIES LTD.
MEHTAHG,MEHTA HOUSING FINANCE LTD.
CHOKSEC,CHOKHANI SECURITIES LTD.
SAHLIBHFI,SHALIBHADRA FINANCE LTD.
ABIRAFN,ABIRAMI FINANCIAL SERVICES (INDIA) LTD.
MANSIFIN,MANSI FINANCE (CHENNAI) LTD.
SEVENHILL,Seven Hill Industries Limited
UPASAFN,UPASANA FINANCE LTD.
MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.
MASTERTR,MASTER TRUST LTD.
AMANITRA,AMANI TRADING &amp; EXPORTS LTD.
SOBME,SOBHAGYA MERCHANTILE LTD.
CNIRESLTD,CNI RESEARCH LTD.
ZSARACOM,SARASWATI COMMERCIAL (INDIA) LTD.
WINROC,WINRO COMMERCIAL (INDIA) LTD.
NDMETAL,N.D.METAL INDUSTRIES LTD.
INERTIAST,INERTIA STEEL LTD.
PHTRADING,PH TRADING LTD.
KAPILCO,KAPIL COTEX LTD.
ASWTR,AASWA TRADING &amp; EXPORTS LTD.
ROYALIND,Royal India Corporation Limited
LUHARUKA,Luharuka Media &amp; Infra Ltd
ZSANMCOM,SANMITRA COMMERCIAL LTD.
AYOME,AYOKI MERCANTILE LTD.
VISTR,VISHVPRABHA TRADING LTD.
MRUTR,MRUGESH TRADING LTD.
DECNGOLD,DECCAN GOLD MINES LTD.
UPL,UPL Limited
ANSHNCO,ANSHUNI COMMERCIALS LTD.
CRANESSOFT,CRANES SOFTWARE INTERNATIONAL LTD.
PUNITCO,PUNIT COMMERCIALS LTD.
TRIPR,TRIOCHEM PRODUCTS LTD.
NIDHGRN,NIDHI GRANITES LTD.
PROAIMENT,Proaim Enterprises Ltd
AVIVA,AVIVA INDUSTRIES LTD.
TWIROST,TWIN ROSES TRADES &amp; AGENCIES LTD.
DELINFRA,Delma Infrastructure Limited
SIGNETIND,Signet Industries Limited
ENSSI,ENSA STEEL INDUSTRIES LTD.
AVANCE,AVANCE TECHNOLOGIES LTD.
SPECMKT,SPECULAR MARKETING &amp; FINANCING LTD.
TERRAREAL,Terraform Realstate Limited
8KMILES,8K MILES SOFTWARE SERVICES LTD.
EXTCO,EXTOL COMMERCIAL LTD.
ABANSENT,ABans Enterprises Ltd
MATRAREAL,MATRA REALTY LTD.
CAPRICORN,CAPRICORN SYSTEMS GLOBAL SOLUTIONS LTD.
VAMA,VAMA INDUSTRIES LTD.
SUNTECK,SUNTECK REALTY LTD.
BENTCOM,BENTLEY COMMERCIAL ENTERPRISES LTD.
SILVERO,SILVER OAK COMMERCIAL LTD.
CLASELE,CLASSIC ELECTRICALS LTD.
VORACON,VORA CONSTRUCTIONS LTD.
PRISMMEDI,PRISM MEDICO AND PHARMACY LTD.
TARCF,TARRIF CINE &amp; FINANCE LTD.
VERITAS,VERITAS (INDIA) LTD.
JAYTEX,JAYBHARAT TEXTILES &amp; REAL ESTATE LTD.
JAICORPLTD,JAI CORP LTD.
ZNIVITRD,NIVI TRADING LTD.
ASHCAP,ASHIRWAD CAPITAL LTD.
SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd
BAJGLOB,BAJAJ GLOBAL LTD.
MMWL,MEDIA MATRIX WORLDWIDE LTD.
TASHIND,TASHI INDIA LTD.
ARONICOMM,ARONI COMMERCIALS LTD.-$
NNTL,N2N Technologies Limited
SHIRPUR-G,SHIRPUR GOLD REFINERY LTD.
ZSPEEDCO,SPEEDAGE COMMERCIALS LTD.
BHAGYNAGAR,BHAGYANAGAR INDIA LTD.
SHANTAI,Shantai Industries Ltd
STERLINBIO,STERLING BIOTECH LTD.
CHMBBRW,CHAMBAL BREWERIES &amp; DISTILLERIES LTD.
TYPHOON,TYPHOON HOLDINGS LTD.
ROSETEX,ROSEKAMAL TEXTILES LTD.
BIJLTEX,BIJLEE TEXTILES LTD.
JARITEX,JARIGOLD TEXTILES LTD.
BIRLACAP,BIRLA CAPITAL &amp; FINANCIAL SERVICES LTD.
MAHSHRE,MAHASHREE TRADING LTD.
CESL,CES Limited
ARAVALIS,ARAVALI SECURITIES &amp; FINANCE LTD.
SWORDEDGE,Sword-Edge Commercials Limited
ZSHERAPR,SHERATON PROPERTIES &amp; FINANCE LTD.
ENNORE,ENNORE COKE LTD.
MAGANTR,MAGNANIMOUS TRADE &amp; FINANCE LTD.
CRESSAN,CRESSANDA SOLUTIONS LTD.
ZNIVEMER,NIVEDITA MERCANTILE &amp; FINANCING LTD.
SHARDUL,SHARDUL SECURITIES LTD.
KAPASHI,KAPASHI COMMERCIALS LTD.
IPOWER,I-POWER SOLUTIONS INDIA LTD.
UNIWSEC,UNIWORTH SECURITIES LTD.
RAJSAN,Rajsanket Realty Limited
SPECTACLE,Spectacle Ventures Ltd
MERCTRD,MERCURY TRADE LINKS LTD.
TRITRADE,TRINITY TRADELINK LIMITED
NIRAVCOM,NIRAV COMMERCIALS LTD.
APOLLOFI,APOLLO FINVEST (INDIA) LTD.
ENBETRD,ENBEE TRADE &amp; FINANCE LTD.
GANONTR,GANON TRADING FINANCE CO.LTD.
DEVITRD,DEVINSU TRADING LTD.
SVCRES,SVC Resources Limited
SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.
LLOYDSME,LLOYDS METALS AND ENERGY LTD.
PUNCTRD,PUNCTUAL TRADING LTD.
SHRGLTR,SHREE GLOBAL TRADEFIN LTD.
BETXIND,BETEX INDIA LTD.
GYTRIPA,GAYATRI TISSUE &amp; PAPERS LTD.
POLYTEX,POLYTEX INDIA LTD.
DHANCOT,DHANLAXMI COTEX LTD.
REMIELEK,Remi Elektrotechnik Limited
OASISEC,OASIS SECURITIES LTD.
GARNETINT,GARNET INTERNATIONAL LTD.
SHALPRO,SHALIMAR PRODUCTIONS LTD.
MEENST,MEENAKSHI STEEL INDUSTRIES LTD.
VARUNME,VARUN MERCANTILE LTD.
DONEAR,DONEAR INDUSTRIES LTD.-$
SUPER,SUPER SALES INDIA LTD.-$
SEQUENT,SEQUENT SCIENTIFIC LTD.
STCINDIA,STATE TRADING CORPORATION OF INDIA LTD.
ASAHINFRA,ASAHI INFRASTRUCTURE &amp; PROJECTS LTD.
ZENITHEXPO,ZENITH EXPORTS LTD.
KOHINOOR,KOHINOOR FOODS LTD.
RTEXPO,R.T.EXPORTS LTD.-$
AVANTI,AVANTI FEEDS LTD.-$
GUJNRECOKE,GUJARAT NRE COKE LTD.
ZODJRDMKJ,ZODIAC-JRD-MKJ LTD.
SITAENT,SITA ENTERPRISES LTD.
PULSRIN,PULSAR INTERNATIONAL LTD.
UNIMOVR,UNIMODE OVERSEAS LTD.
KEYCORPSER,KEYNOTE CORPORATE SERVICES LTD.
ADANIENT,ADANI ENTERPRISES LTD.
